WGT,RACE,NETWORTH
  245.2925138200,3,   -178600.00
  252.5311884600,3,   -541700.00
  252.3362711200,3,   -293900.00
  253.2374224800,3,   -210550.00
    5.0846172837,1, 616631000.00
    5.0068634069,1, 771989300.00
    5.0537232881,1, 664072000.00
    5.1438773660,1, 629960000.00
    5.1113223987,1, 687688000.00
  569.8129782500,1,  62062900.00
  561.7610627600,1,  55007400.00
  466.3728711300,1,  33448400.00
  471.4398906600,1,  46473500.00
  480.8788191700,1,  37966100.00
 1088.2563980000,1,   3496300.00
 1178.6967887000,1,   3636400.00
 1233.0564392000,1,   3629300.00
 1175.9658260000,1,   3980400.00
 1110.8735467000,1,   3822400.00
12951.4318960000,1,    624700.00
12908.3294790000,1,    635700.00
13933.6006950000,1,    633400.00
13145.5469790000,1,    623800.00
14108.6403360000,1,    632700.00
 7340.4684164000,1,    235000.00
 6969.3742418000,1,    253400.00
 7014.8991523000,1,    242300.00
 7096.8249721000,1,    257700.00
 6938.1352987000,1,    269900.00
 4087.5806907000,1,    216780.00
 3880.9348343000,1,    207790.00
 3906.2856341000,1,    206390.00
 3951.9064828000,1,    228890.00
 3863.5392550000,1,    231880.00
   56.9886018020,1,  97575000.00
   56.2060019380,1,  97509000.00
   56.5161771830,1,  98465000.00
   57.7490741470,1,  98868000.00
   57.5032214020,1,  98091000.00
 2762.4471927000,1,  17371000.00
 3027.7473869000,1,  17370000.00
 3285.2798941000,1,  17370000.00
 2940.5461060000,1,  17370000.00
 2845.6094587000,1,  17370000.00
 3880.5338973000,3,       100.00
 3881.3271598000,3,       100.00
 3889.1872586000,3,       100.00
 3882.4637919000,3,       100.00
 3889.8977309000,3,       100.00
 3109.9520153000,1,   4521800.00
 3409.5624275000,1,   4479000.00
 3696.6319489000,1,   4476600.00
 3311.7605011000,1,   4425000.00
 3203.2941217000,1,   4519000.00
 7048.7887465000,1,   1700900.00
 8300.7410380000,1,   1700900.00
 5946.0534240000,1,   1652900.00
 7124.6374766000,1,   1627900.00
 6411.6468555000,1,   1700900.00
 7464.5629309000,1,    309800.00
10866.6699800000,1,    279800.00
10937.6525620000,1,    284800.00
11065.3915550000,1,    300800.00
10817.9621230000,1,    276800.00
 6744.9631572000,1,      9150.00
 6756.3764739000,1,      9080.00
 6742.2925173000,1,      9130.00
 6758.6735395000,1,      9290.00
 6744.4342903000,1,      9280.00
  114.8981730800,3,  67750900.00
  115.4399237400,3,  70086000.00
  116.3219809600,3,  53827900.00
  119.1154968500,3,  57058500.00
  116.4100738100,3,  64825900.00
12564.6818420000,1,      9500.00
12881.9784980000,1,      9800.00
12737.0078440000,1,     16700.00
12800.2917060000,1,     10800.00
12778.8321420000,1,     10100.00
  544.4458543500,1,  78227400.00
  547.3699383100,1,  77105100.00
  553.6939560600,1,  77659200.00
  565.5350269500,1,  75412000.00
  549.1075678300,1,  79872100.00
 9635.8179890000,2,   -105080.00
 9855.4774794000,2,    -98150.00
 9564.8363502000,2,   -100750.00
 9795.1423029000,2,   -104750.00
 9608.0848235000,2,    -99750.00
 2896.3043452000,1,  10554300.00
 3075.3602956000,1,  10554300.00
 3178.1191983000,1,  10526300.00
 3057.5550029000,1,  10563300.00
 2919.5077013000,1,  10596300.00
 2303.4014154000,2,     60950.00
 2171.6547514000,2,     62150.00
 2229.2528670000,2,     61950.00
 2207.6920892000,2,     61150.00
 2197.7296817000,2,     60350.00
 9140.4844130000,1,     28100.00
 9132.1556531000,1,     29100.00
 9186.4255765000,1,     29100.00
 9156.5084739000,1,     29100.00
 9151.4898963000,1,     28100.00
 2285.6923591000,2,    220000.00
 2310.7139181000,2,    116120.00
 2182.1390398000,2,     96550.00
 2216.8308647000,2,     29060.00
 2186.6547369000,2,     54200.00
 7532.4330536000,3,    -13200.00
 7833.0638053000,3,    -13200.00
 7717.9707780000,3,    -13200.00
 7539.9856269000,3,    -13200.00
 7862.2863902000,3,    -13200.00
13807.8260780000,1,    152800.00
13153.8935380000,1,    151800.00
13287.0316650000,1,    152800.00
13652.5619680000,1,    152800.00
13276.3097060000,1,    152800.00
 8069.6336779000,5,     64000.00
 7894.6152523000,5,     64000.00
 7952.7268129000,5,     64000.00
 7950.3473257000,5,     64000.00
 7860.2261485000,5,     63000.00
 7992.3066475000,1,   1240010.00
 8014.3310016000,1,   1175770.00
 8637.4600691000,1,    848990.00
 8225.6869310000,1,    855600.00
 8765.8931258000,1,   1013300.00
 3723.4756218000,4,    204100.00
 3409.8116356000,4,    307200.00
 3441.4905355000,4,    192500.00
 3507.9659906000,4,    182200.00
 3363.2831941000,4,    149360.00
 6416.2671490000,1,    -34980.00
 6492.0359204000,1,    -33360.00
 6425.5365170000,1,    -36490.00
 6491.9411345000,1,    -39635.00
 6461.9612431000,1,    -38690.00
 2684.3168618000,2,      3700.00
 2727.9758409000,2,      3700.00
 2674.4955539000,2,      3700.00
 2727.6803450000,2,      3700.00
 2687.1384861000,2,      3700.00
 9549.2407376000,1,        90.00
 9525.9650337000,1,        90.00
 9568.6380779000,1,        90.00
 9491.2820905000,1,        90.00
 9553.0082817000,1,        90.00
   91.4108645170,1, 153485270.00
   92.3218456660,1, 153181050.00
   91.8094034330,1, 149163240.00
   93.9210306400,1, 157228670.00
   92.1241911040,1, 148117680.00
  673.7416781900,1,  13727900.00
  713.4013091800,1,  14249800.00
  736.4096603100,1,  12518900.00
  710.8915471400,1,  14238900.00
  686.6639325000,1,  12667900.00
 1052.5374816000,4,   1244500.00
 1049.3105494000,4,   1244400.00
 1132.0615872000,4,   1244600.00
 1068.4289277000,4,   1244600.00
 1146.5673397000,4,   1245600.00
 1509.8837494000,3,      6200.00
 1509.2164754000,3,      7300.00
 1512.9967670000,3,      5100.00
 1507.8625969000,3,      9900.00
 1513.0466378000,3,      6200.00
12232.8438230000,1,     82890.00
12315.2776580000,1,     83890.00
12299.3960700000,1,     82890.00
12332.4069300000,1,     83890.00
12309.1614020000,1,     82890.00
   45.3050518130,1,  26670000.00
   45.1954505160,1,  25671800.00
   45.2989255410,1,  26169500.00
   45.8307896630,1,  25668700.00
   46.0621695630,1,  25667900.00
 8019.3356097000,1,    468820.00
 8046.7626454000,1,    392940.00
 8668.3672378000,1,    752180.00
11660.5047270000,1,    319890.00
 8799.1130249000,1,    457880.00
10936.2212140000,1,    455320.00
10347.6364030000,1,    456520.00
10271.6183260000,1,    459665.00
10553.7466480000,1,    460750.00
10214.2002540000,1,    454225.00
 2702.8360226000,1,   1006000.00
 2710.2842125000,1,   1002000.00
 2921.0138260000,1,   1003000.00
 2781.7605015000,1,   1002000.00
 2964.4472811000,1,   1003000.00
 6408.8027059000,2,    322700.00
 6383.8642191000,2,    301700.00
 7013.7773120000,2,    448700.00
 6543.3619537000,2,    364700.00
 7096.5587397000,2,    457700.00
11098.7207580000,2,   -263300.00
11296.3864620000,2,   -263600.00
11111.6494220000,2,   -260920.00
11254.9564500000,2,   -267000.00
11115.8283000000,2,   -265600.00
  400.0457565900,1,  12481000.00
  424.2456463800,1,  14169000.00
  441.0525607900,1,  13870000.00
  425.1810119100,1,  11991000.00
  407.1220009500,1,  12022000.00
 3795.6921695000,1,   1053900.00
 3809.7946090000,1,   1053300.00
 4100.9500451000,1,   1054400.00
 3911.6129444000,1,   1053800.00
 4164.2482855000,1,   1054200.00
 7513.0741214000,1,   1291500.00
 7537.0863912000,1,   1134600.00
 8116.9506197000,1,   1256500.00
 7735.6258093000,1,   1242500.00
 6752.7394956000,1,   1635200.00
 7132.9651233000,1,       460.00
 6959.3405673000,1,       600.00
 7026.6959995000,1,       480.00
 6984.3523867000,1,       280.00
 6933.3118845000,1,       240.00
11209.5406070000,1,    210000.00
10808.5478560000,1,    210000.00
10702.6890750000,1,    209000.00
10860.8159380000,1,    211000.00
10633.7955760000,1,    211000.00
 1872.9061670000,4,   2482800.00
 2189.9174536000,4,   1930060.00
 1570.8513541000,4,   1783880.00
 1862.3355454000,4,   2161690.00
 1689.8974390000,4,   2040750.00
 4028.1857137000,3,     20300.00
 3880.4054882000,3,     20700.00
 3973.4183385000,3,     13100.00
 3960.1118062000,3,     31100.00
 3909.3918534000,3,     23800.00
  733.7223093700,1,  11436100.00
  781.0889533300,1,  11388300.00
  803.8572973300,1,  11426500.00
  775.1623117200,1,  11376100.00
  748.2877195200,1,  11451300.00
   46.8810096830,1,  66777300.00
   46.4716415850,1,  65057000.00
   46.8358140530,1,  64166400.00
   47.7854525020,1,  65143700.00
   47.1581183110,1,  69676000.00
 8950.7285356000,1,    311800.00
 8365.6913805000,1,    315500.00
 8380.7662384000,1,    315800.00
 8724.7302551000,1,    401400.00
 8410.5030217000,1,    397300.00
 1885.8288763000,2,      3910.00
 1896.0343519000,2,      3410.00
 1866.7994705000,2,      4110.00
 1898.2128161000,2,      3010.00
 1871.4712049000,2,      7710.00
15447.5043800000,1,    112100.00
15551.6009450000,1,    109700.00
15531.5458460000,1,    113700.00
14898.4368780000,1,     98600.00
15543.8774030000,1,    109300.00
20768.8640910000,1,      6550.00
20682.0936010000,1,      5180.00
20583.8756690000,1,      9360.00
20612.3871530000,1,      6460.00
20595.0140990000,1,      4000.00
 7209.1032876000,1,    270105.00
 7234.1832463000,1,    275710.00
 7794.3306388000,1,    273500.00
 7430.4169270000,1,    272800.00
 7913.0001970000,1,    267620.00
 1631.7032474000,2,    -29100.00
 1638.6663246000,2,    -29100.00
 1616.0254151000,2,    -29100.00
 1638.8565808000,2,    -29100.00
 1618.9116820000,2,    -29100.00
10484.0523780000,1,    186100.00
10377.1615090000,1,    120730.00
10285.3359610000,1,    267100.00
10635.8341480000,1,    442500.00
10295.3789870000,1,    302000.00
   52.8542926180,1, 141724800.00
   53.0568338940,1, 139815700.00
   53.3511811980,1, 120516300.00
   54.5116683160,1, 128424000.00
   53.3171323040,1, 131305000.00
 8658.7538429000,1,    688800.00
 8694.0810386000,1,    746300.00
 9361.4134860000,1,    689500.00
 8935.7795576000,1,    747500.00
 9507.1028760000,1,    752700.00
 9021.6713555000,1,     11450.00
 9036.8036826000,1,      8440.00
 9104.1395228000,1,      4740.00
 8844.1424686000,1,      6350.00
 9111.7125876000,1,      4940.00
 8379.9696551000,1,   2552500.00
 9864.5183233000,1,   2551500.00
 7069.1500423000,1,   2552500.00
 8467.3798714000,1,   2552500.00
 7621.7206200000,1,   2551500.00
 5654.4537806000,3,     25210.00
 5664.6608195000,3,     20820.00
 5685.2450221000,3,     24000.00
 5699.3796449000,3,     12820.00
 5673.1443697000,3,     18930.00
 6720.3248376000,1,    535600.00
 6748.7219765000,1,    535600.00
 7265.2056546000,1,    536600.00
 6934.5483769000,1,    535600.00
 7376.8335162000,1,    536600.00
 2018.6607511000,2,     -6195.00
 2060.2146301000,2,     -7890.00
 2056.0677018000,2,     -7875.00
 2072.4916530000,2,     -8615.00
 2057.7309478000,2,     -8830.00
 2487.4170563000,3,     19000.00
 2486.9379569000,3,     20000.00
 2492.5908822000,3,     20000.00
 2487.5068156000,3,     20000.00
 2493.5352198000,3,     20000.00
 3040.0249425000,3,     31900.00
 2969.3957347000,3,     30300.00
 2921.6754568000,3,     29200.00
 2992.5551627000,3,     28700.00
 2899.0892683000,3,     31000.00
 8950.8382726000,1,      5751.00
 8917.3866122000,1,      5751.00
 8967.4001261000,1,      5760.00
 8878.4331333000,1,      6890.00
 8949.5570998000,1,      5920.00
   66.9983330550,1,  60932000.00
   66.3306332830,1,  60931000.00
   68.2218877090,1,  60923000.00
   68.0873565870,1,  60932000.00
   66.3492181790,1,  60931000.00
 8641.7961807000,1,     11700.00
 8646.2810537000,1,     12700.00
 8637.8206992000,1,     11700.00
 8641.9147457000,1,     11700.00
 8636.3362532000,1,     11700.00
 2089.8603724000,2,    100500.00
 1952.1788857000,2,    106000.00
 2033.4610900000,2,    102000.00
 1952.9309413000,2,    102000.00
 1987.3084655000,2,    102000.00
 3844.6333295000,1,   4737020.00
 4213.7191801000,1,   4737130.00
 4571.0273009000,1,   4736020.00
 4093.9205967000,1,   4726020.00
 3961.3439100000,1,   4737030.00
 3553.5620517000,1,    717900.00
 3565.4473007000,1,   1090500.00
 2961.5562072000,1,   1970020.00
 3659.5976630000,1,   1499000.00
 3898.0582287000,1,   1273430.00
 3480.0861237000,1,    353800.00
 3340.3585053000,1,    346500.00
 3382.1854577000,1,    349100.00
 3368.4597240000,1,    345390.00
 3346.9404665000,1,    390600.00
 2203.1867218000,3,       200.00
 2113.4962354000,3,       190.00
 2122.6447283000,3,       190.00
 2219.2465747000,3,       190.00
 2142.3231141000,3,       190.00
  823.4762307900,1,   4981000.00
  843.0254979400,1,   4991000.00
  875.2931956500,1,   6433200.00
  843.4941919600,1,   5913000.00
  837.8703702300,1,   6241000.00
 2627.2647448000,3,        10.00
 2700.9346197000,3,      1010.00
 2664.4092815000,3,       600.00
 2693.0749990000,3,     -1230.00
 2677.6517471000,3,      -240.00
 9346.8632985000,1,    651800.00
 9386.3590346000,1,    650900.00
10104.7026340000,1,    650900.00
 9644.8129044000,1,    650900.00
10259.9585760000,1,    651800.00
 8932.6809234000,1,     48200.00
 8463.9582272000,1,     51500.00
 8624.6110032000,1,     50050.00
 8510.0636754000,1,     45900.00
 8545.8618536000,1,     45500.00
17925.7326680000,1,    409850.00
16796.5953250000,1,    387950.00
17080.9194400000,1,    407150.00
17518.0612590000,1,    386140.00
16840.3083930000,1,    389240.00
 2913.3255419000,1,   3491300.00
 3192.6430921000,1,   3464300.00
 3464.3220052000,1,   3498300.00
 3100.4973683000,1,   3456000.00
 3001.4582663000,1,   3498300.00
 1752.3995791000,4,    386700.00
 1746.9791325000,4,    388000.00
 1883.9728189000,4,    387200.00
 1778.3898503000,4,    387700.00
 1908.0344837000,4,    387800.00
 6280.2900780000,1,      3000.00
 6389.5824679000,1,      3000.00
 6308.7841494000,1,      3000.00
 6343.8214517000,1,      3000.00
 6324.0367220000,1,      3000.00
  501.8391437600,1,   3142800.00
  537.5115435900,1,   2663900.00
  563.9429560600,1,   2562000.00
  537.0419143400,1,   2582800.00
  505.1733175800,1,   2808000.00
21650.6882210000,1,    387500.00
19994.9759300000,1,    384500.00
20680.2670900000,1,    381800.00
20463.1417260000,1,    382600.00
20189.9372530000,1,    385600.00
 7486.5856133000,1,      5005.00
 7792.1255603000,1,      6690.00
 7704.9565940000,1,      4585.00
 7465.3333608000,1,      3100.00
 7812.8148947000,1,      7810.00
 9940.3476515000,1,   2892000.00
11707.6078650000,1,   2917000.00
 8388.0336308000,1,   2907000.00
10054.2790740000,1,   2919000.00
 9046.5922844000,1,   2891000.00
13994.3538380000,1,     -3900.00
13653.7152070000,1,     -8800.00
13785.8616200000,1,     -4000.00
13702.7865600000,1,     -7500.00
13602.6488430000,1,     -7700.00
 1627.8472024000,2,     12700.00
 1664.9558409000,2,     14200.00
 1615.8557698000,2,     12400.00
 1654.7629909000,2,     12500.00
 1623.1620417000,2,     12800.00
 3858.3880813000,1,   4367100.00
 4231.0129396000,1,   4363500.00
 4587.8234196000,1,   4362100.00
 4111.7075517000,1,   4361200.00
 3975.2812402000,1,   4361800.00
 2995.2874629000,2,      4220.00
 3095.6014965000,2,      3190.00
 3001.6399673000,2,      4240.00
 3089.8260693000,2,      4430.00
 3022.8898622000,2,      2790.00
 8331.3003113000,2,   1020200.00
 8302.4742446000,2,   1018000.00
 9119.6355741000,2,   1001000.00
 8511.8087285000,2,    982610.00
 9227.8746287000,2,   1052810.00
 8315.0326937000,1,      7510.00
 8270.3163003000,1,      7520.00
 8310.6966027000,1,      7520.00
 8203.6650303000,1,      7520.00
 8324.4090003000,1,      7520.00
 2071.1539940000,4,   3646000.00
 2285.8251593000,4,   3647000.00
 2481.1271542000,4,   3646000.00
 2244.6466777000,4,   3646000.00
 2155.4880002000,4,   3645000.00
  853.5579441400,1,   7537000.00
  858.5315857600,1,   5597000.00
  891.3668833700,1,   4614000.00
  859.0369651800,1,   4566000.00
  868.7132164400,1,   4665000.00
 3738.1321862000,2,      -600.00
 3764.7332767000,2,     11100.00
 3713.9510350000,2,     10100.00
 3791.7744634000,2,     21100.00
 3713.8246357000,2,     21100.00
 1213.9076042000,1,    526110.00
 1213.4846601000,1,    526110.00
 1248.5816551000,1,    526220.00
 1242.4129595000,1,    526110.00
 1301.8263878000,1,    526120.00
10276.5822870000,1,     14420.00
10427.0707570000,1,     22420.00
10318.9020360000,1,     20430.00
10316.7691390000,1,     21420.00
10326.4916590000,1,     22420.00
13538.7089220000,1,     90600.00
13552.9681880000,1,     90600.00
13534.2348870000,1,     91500.00
13548.3116860000,1,     91200.00
13537.0657390000,1,     90100.00
 2245.3129629000,3,     25130.00
 2141.8223688000,3,     27850.00
 2144.6503997000,3,     24130.00
 2191.6820965000,3,     25240.00
 2111.4748877000,3,     25180.00
    7.3313831930,1, 359936000.00
    7.3620767985,1, 360393500.00
    7.4482482533,1, 358312500.00
    7.5849718487,1, 362848600.00
    7.3721639071,1, 361543600.00
 7281.9227567000,1,    283300.00
 7304.6879067000,1,    282300.00
 7869.1729722000,1,    283300.00
